"SiteID","DT","AirTempAvg","PressureAvg","RelHumAvg","DPTempAvg","WindSpeedAvg","WindDir"
1,"2015-12-07T13:00:00.000Z","7.73","1012.45","94.21","6.87","12.35","139.15"
1,"2015-12-07T13:10:00.000Z","7.77","1012.12","94.57","6.95","12.54","137.60"
1,"2015-12-07T13:20:00.000Z","7.85","1011.74","95.26","7.16","13.52","138.06"
1,"2015-12-07T13:30:00.000Z","8.00","1011.44","96.95","7.55","12.98","141.89"
1,"2015-12-07T13:40:00.000Z","7.88","1011.28","98.82","7.70","13.02","143.59"
1,"2015-12-07T13:50:00.000Z","7.84","1010.88","99.94","7.83","13.75","140.61"
1,"2015-12-07T14:00:00.000Z","7.90","1010.17","100.00","7.90","14.11","138.85"
1,"2015-12-07T14:10:00.000Z","7.94","1010.08","100.00","7.94","13.89","142.54"
1,"2015-12-07T14:20:00.000Z","7.94","1010.17","100.00","7.94","15.00","143.51"
1,"2015-12-07T14:30:00.000Z","7.92","1010.18","100.00","7.92","13.37","141.51"
1,"2015-12-07T14:40:00.000Z","8.00","1009.76","100.00","8.00","12.66","137.38"
1,"2015-12-07T14:50:00.000Z","8.09","1009.57","100.00","8.09","13.69","138.02"
1,"2015-12-07T15:00:00.000Z","8.14","1009.23","100.00","8.14","13.61","136.49"
1,"2015-12-07T15:10:00.000Z","8.26","1008.99","100.00","8.26","13.00","139.33"
1,"2015-12-07T15:20:00.000Z","8.37","1008.92","100.00","8.37","12.54","139.31"
1,"2015-12-07T15:30:00.000Z","8.46","1008.54","100.00","8.46","13.06","141.69"
1,"2015-12-07T15:40:00.000Z","8.49","1008.27","100.00","8.49","12.44","144.10"
1,"2015-12-07T15:50:00.000Z","8.51","1008.20","100.00","8.51","11.47","142.43"
1,"2015-12-07T16:00:00.000Z","8.55","1008.05","100.00","8.55","11.15","143.55"
1,"2015-12-07T16:10:00.000Z","8.66","1007.52","100.00","8.66","12.05","140.16"
1,"2015-12-07T16:20:00.000Z","8.77","1007.32","100.00","8.77","11.64","140.06"
1,"2015-12-07T16:30:00.000Z","8.89","1007.16","100.00","8.89","11.48","142.12"
1,"2015-12-07T16:40:00.000Z","8.95","1007.46","100.00","8.95","10.07","145.04"
1,"2015-12-07T16:50:00.000Z","8.99","1007.42","100.00","8.99","9.85","138.43"
1,"2015-12-07T17:00:00.000Z","9.02","1007.25","100.00","9.02","9.43","139.12"
1,"2015-12-07T17:10:00.000Z","9.03","1007.24","100.00","9.03","7.60","134.88"
1,"2015-12-07T17:20:00.000Z","9.08","1007.07","100.00","9.08","7.68","135.64"
1,"2015-12-07T17:30:00.000Z","9.09","1006.77","100.00","9.09","7.76","137.20"
1,"2015-12-07T17:40:00.000Z","9.11","1006.52","100.00","9.11","8.25","139.07"
1,"2015-12-07T17:50:00.000Z","9.14","1006.31","100.00","9.14","9.07","140.87"
1,"2015-12-07T18:00:00.000Z","9.18","1005.96","100.00","9.18","10.39","146.26"
1,"2015-12-07T18:10:00.000Z","9.20","1005.80","100.00","9.20","11.02","148.82"
1,"2015-12-07T18:20:00.000Z","9.16","1005.79","100.00","9.16","10.60","147.19"
1,"2015-12-07T18:30:00.000Z","9.16","1005.93","100.00","9.16","10.96","148.95"
1,"2015-12-07T18:40:00.000Z","9.18","1006.03","100.00","9.18","11.49","148.79"
1,"2015-12-07T18:50:00.000Z","9.18","1006.15","100.00","9.18","10.48","147.72"
1,"2015-12-07T19:00:00.000Z","9.20","1005.99","100.00","9.20","9.43","145.58"
1,"2015-12-07T19:10:00.000Z","9.25","1005.92","100.00","9.25","9.67","146.57"
1,"2015-12-07T19:20:00.000Z","9.36","1005.73","100.00","9.36","10.79","148.93"
1,"2015-12-07T19:30:00.000Z","9.40","1005.37","100.00","9.40","11.44","147.11"
1,"2015-12-07T19:40:00.000Z","9.42","1005.18","100.00","9.42","11.02","148.36"
1,"2015-12-07T19:50:00.000Z","9.55","1005.02","100.00","9.55","11.89","155.57"
1,"2015-12-07T20:00:00.000Z","9.61","1004.73","100.00","9.61","13.02","159.01"
1,"2015-12-07T20:10:00.000Z","9.63","1004.48","100.00","9.63","12.91","159.65"
1,"2015-12-07T20:20:00.000Z","9.66","1004.34","100.00","9.66","13.17","158.48"
1,"2015-12-07T20:30:00.000Z","9.69","1004.32","100.00","9.69","12.14","159.22"
1,"2015-12-07T20:40:00.000Z","9.71","1004.17","100.00","9.71","11.48","157.29"
1,"2015-12-07T20:50:00.000Z","9.76","1004.06","100.00","9.76","11.37","150.88"
1,"2015-12-07T21:00:00.000Z","9.75","1004.01","100.00","9.75","10.90","147.71"
1,"2015-12-07T21:10:00.000Z","9.80","1003.87","100.00","9.80","11.45","149.65"
1,"2015-12-07T21:20:00.000Z","9.86","1003.84","100.00","9.86","12.75","153.18"
1,"2015-12-07T21:30:00.000Z","9.82","1003.87","100.00","9.82","11.13","151.99"
1,"2015-12-07T21:40:00.000Z","9.83","1003.62","100.00","9.83","11.90","150.35"
1,"2015-12-07T21:50:00.000Z","9.84","1003.36","100.00","9.84","12.07","152.36"
1,"2015-12-07T22:00:00.000Z","9.81","1003.25","100.00","9.81","12.05","151.89"
1,"2015-12-07T22:10:00.000Z","9.77","1003.19","100.00","9.77","10.34","149.42"
1,"2015-12-07T22:20:00.000Z","9.80","1002.99","100.00","9.80","10.81","152.70"
1,"2015-12-07T22:30:00.000Z","9.83","1002.61","100.00","9.83","12.29","156.31"
1,"2015-12-07T22:40:00.000Z","9.87","1002.68","100.00","9.87","12.21","155.38"
1,"2015-12-07T22:50:00.000Z","9.81","1002.70","100.00","9.81","11.08","153.31"
1,"2015-12-07T23:00:00.000Z","9.88","1002.67","100.00","9.88","11.25","157.39"
1,"2015-12-07T23:10:00.000Z","9.97","1002.41","100.00","9.97","12.22","158.05"
1,"2015-12-07T23:20:00.000Z","9.99","1002.27","100.00","9.99","12.27","158.39"
1,"2015-12-07T23:30:00.000Z","10.00","1002.34","100.00","10.00","12.16","158.79"
1,"2015-12-07T23:40:00.000Z","10.04","1002.11","100.00","10.04","12.34","159.42"
1,"2015-12-07T23:50:00.000Z","10.09","1001.89","100.00","10.09","12.69","159.64"
1,"2015-12-08T00:00:00.000Z","10.09","1001.75","100.00","10.09","12.21","160.83"
1,"2015-12-08T00:10:00.000Z","10.10","1001.60","100.00","10.10","12.15","161.41"
1,"2015-12-08T00:20:00.000Z","10.12","1001.62","100.00","10.12","12.49","163.57"
1,"2015-12-08T00:30:00.000Z","10.12","1001.70","100.00","10.12","11.54","162.33"
1,"2015-12-08T00:40:00.000Z","10.10","1001.60","100.00","10.10","11.35","160.84"
1,"2015-12-08T00:50:00.000Z","10.10","1001.50","100.00","10.10","10.43","162.36"
1,"2015-12-08T01:00:00.000Z","10.15","1001.37","100.00","10.15","10.55","162.51"
1,"2015-12-08T01:10:00.000Z","10.16","1001.08","100.00","10.16","10.68","159.45"
1,"2015-12-08T01:20:00.000Z","10.12","1001.02","100.00","10.12","10.05","159.51"
1,"2015-12-08T01:30:00.000Z","10.12","1001.10","100.00","10.12","9.53","166.82"
1,"2015-12-08T01:40:00.000Z","10.11","1001.00","100.00","10.11","9.46","165.30"
1,"2015-12-08T01:50:00.000Z","10.17","1000.72","100.00","10.17","10.76","163.57"
1,"2015-12-08T02:00:00.000Z","10.25","1000.65","100.00","10.25","10.50","165.39"
1,"2015-12-08T02:10:00.000Z","10.38","1000.70","100.00","10.38","10.50","164.95"
1,"2015-12-08T02:20:00.000Z","10.39","1000.65","100.00","10.39","10.17","165.90"
1,"2015-12-08T02:30:00.000Z","10.49","1000.34","100.00","10.49","11.08","167.28"
1,"2015-12-08T02:40:00.000Z","10.45","1000.23","100.00","10.45","10.32","170.78"
1,"2015-12-08T02:50:00.000Z","10.67","1000.15","100.00","10.67","10.68","175.07"
1,"2015-12-08T03:00:00.000Z","10.82","999.97","99.50","10.75","10.80","173.78"
1,"2015-12-08T03:10:00.000Z","10.75","999.82","98.81","10.58","11.56","171.84"
1,"2015-12-08T03:20:00.000Z","10.63","999.80","98.80","10.46","10.81","170.38"
1,"2015-12-08T03:30:00.000Z","10.42","999.72","99.58","10.36","10.84","164.23"
1,"2015-12-08T03:40:00.000Z","10.26","999.62","100.00","10.26","10.12","167.11"
1,"2015-12-08T03:50:00.000Z","10.19","999.51","100.00","10.19","11.06","163.73"
1,"2015-12-08T04:00:00.000Z","10.10","999.44","100.00","10.10","10.95","163.34"
1,"2015-12-08T04:10:00.000Z","10.06","999.34","100.00","10.06","10.40","163.18"
1,"2015-12-08T04:20:00.000Z","10.02","999.14","100.00","10.02","9.70","163.50"
1,"2015-12-08T04:30:00.000Z","10.01","998.89","100.00","10.01","10.18","163.03"
1,"2015-12-08T04:40:00.000Z","10.00","998.71","100.00","10.00","11.27","162.32"
1,"2015-12-08T04:50:00.000Z","10.00","998.61","100.00","10.00","11.00","160.23"
1,"2015-12-08T05:00:00.000Z","9.97","998.64","100.00","9.97","10.57","163.03"
1,"2015-12-08T05:10:00.000Z","9.90","998.67","100.00","9.90","9.53","162.58"
1,"2015-12-08T05:20:00.000Z","9.88","998.36","100.00","9.88","11.62","159.58"
1,"2015-12-08T05:30:00.000Z","9.92","998.15","100.00","9.92","11.80","162.12"
1,"2015-12-08T05:40:00.000Z","9.94","998.04","100.00","9.94","11.67","161.86"
1,"2015-12-08T05:50:00.000Z","9.97","998.03","100.00","9.97","11.61","162.60"
1,"2015-12-08T06:00:00.000Z","9.92","998.08","100.00","9.92","10.63","162.88"
1,"2015-12-08T06:10:00.000Z","9.90","998.09","100.00","9.90","10.56","163.35"
1,"2015-12-08T06:20:00.000Z","9.87","998.10","100.00","9.87","10.46","163.62"
1,"2015-12-08T06:30:00.000Z","9.84","998.10","100.00","9.84","10.90","161.58"
1,"2015-12-08T06:40:00.000Z","9.79","998.07","100.00","9.79","10.80","159.87"
1,"2015-12-08T06:50:00.000Z","9.80","997.96","100.00","9.80","10.83","161.42"
1,"2015-12-08T07:00:00.000Z","9.79","997.83","100.00","9.79","10.34","158.61"
1,"2015-12-08T07:10:00.000Z","9.84","997.79","100.00","9.84","10.99","158.34"
1,"2015-12-08T07:20:00.000Z","9.84","997.73","100.00","9.84","11.12","158.90"
1,"2015-12-08T07:30:00.000Z","9.76","997.77","100.00","9.76","10.49","157.06"
1,"2015-12-08T07:40:00.000Z","9.70","997.73","100.00","9.70","9.62","156.18"
1,"2015-12-08T07:50:00.000Z","9.67","997.67","100.00","9.67","9.16","164.44"
1,"2015-12-08T08:00:00.000Z","9.68","997.65","100.00","9.68","8.23","167.24"
1,"2015-12-08T08:10:00.000Z","9.67","997.61","100.00","9.67","8.24","170.03"
1,"2015-12-08T08:20:00.000Z","9.74","997.63","100.00","9.74","6.97","185.31"
1,"2015-12-08T08:30:00.000Z","9.77","997.55","100.00","9.77","6.29","185.79"
1,"2015-12-08T08:40:00.000Z","9.80","997.42","100.00","9.80","5.88","186.36"
1,"2015-12-08T08:50:00.000Z","9.77","997.38","100.00","9.77","6.16","184.59"
1,"2015-12-08T09:00:00.000Z","9.72","997.37","99.72","9.68","5.50","189.55"
1,"2015-12-08T09:10:00.000Z","9.66","997.46","97.03","9.23","5.27","191.78"
1,"2015-12-08T09:20:00.000Z","9.66","997.59","94.43","8.83","6.52","195.55"
1,"2015-12-08T09:30:00.000Z","9.69","997.71","91.92","8.45","6.67","196.46"
1,"2015-12-08T09:40:00.000Z","9.61","997.69","90.20","8.09","6.45","196.29"
1,"2015-12-08T09:50:00.000Z","9.54","997.84","89.22","7.86","6.82","197.09"
1,"2015-12-08T10:00:00.000Z","9.52","997.99","88.55","7.73","6.45","197.51"
1,"2015-12-08T10:10:00.000Z","9.49","998.04","88.01","7.60","7.03","198.03"
1,"2015-12-08T10:20:00.000Z","9.54","998.17","86.88","7.47","7.11","198.33"
1,"2015-12-08T10:30:00.000Z","9.58","998.21","86.13","7.40","7.15","197.43"
1,"2015-12-08T10:40:00.000Z","9.61","998.31","86.23","7.42","7.44","193.49"
1,"2015-12-08T10:50:00.000Z","9.62","998.43","85.99","7.41","7.71","197.16"
1,"2015-12-08T11:00:00.000Z","9.66","998.39","85.56","7.36","7.10","196.06"
1,"2015-12-08T11:10:00.000Z","9.64","998.40","85.00","7.26","6.50","194.39"
1,"2015-12-08T11:20:00.000Z","9.64","998.36","84.90","7.23","6.08","193.87"
1,"2015-12-08T11:30:00.000Z","9.61","998.31","85.04","7.25","6.93","198.85"
1,"2015-12-08T11:40:00.000Z","9.46","998.39","85.33","7.14","6.18","194.36"
1,"2015-12-08T11:50:00.000Z","9.56","998.43","85.57","7.26","5.90","198.00"
1,"2015-12-08T12:00:00.000Z","9.52","998.49","85.85","7.26","5.98","200.50"
1,"2015-12-08T12:10:00.000Z","9.61","998.53","85.55","7.31","5.61","202.79"
1,"2015-12-08T12:20:00.000Z","9.59","998.30","85.19","7.25","5.58","193.87"
1,"2015-12-08T12:30:00.000Z","9.37","998.35","85.31","7.05","5.68","193.37"
1,"2015-12-08T12:40:00.000Z","9.31","998.49","85.25","6.96","5.51","190.76"
1,"2015-12-08T12:50:00.000Z","9.34","998.55","85.21","6.99","5.41","193.59"
1,"2015-12-08T13:00:00.000Z","9.41","998.28","84.83","7.00","6.37","200.87"
1,"2015-12-08T13:10:00.000Z","9.62","998.15","83.90","7.05","6.90","201.68"
1,"2015-12-08T13:20:00.000Z","9.65","998.13","83.57","7.01","7.05","206.83"
1,"2015-12-08T13:30:00.000Z","9.62","998.14","83.59","6.99","7.12","209.19"
1,"2015-12-08T13:40:00.000Z","9.60","998.07","83.74","7.00","7.00","209.20"
1,"2015-12-08T13:50:00.000Z","9.43","998.15","83.95","6.87","6.39","209.37"
1,"2015-12-08T14:00:00.000Z","9.23","998.28","84.27","6.73","7.02","199.57"
1,"2015-12-08T14:10:00.000Z","9.09","998.41","84.81","6.68","5.65","200.46"
1,"2015-12-08T14:20:00.000Z","9.08","998.47","85.16","6.75","6.13","199.53"
1,"2015-12-08T14:30:00.000Z","9.18","998.52","85.05","6.81","5.74","200.82"
1,"2015-12-08T14:40:00.000Z","9.23","998.65","85.08","6.86","5.65","206.38"
1,"2015-12-08T14:50:00.000Z","9.14","998.62","85.51","6.85","5.99","218.10"
1,"2015-12-08T15:00:00.000Z","8.93","998.66","85.74","6.68","7.40","217.84"
1,"2015-12-08T15:10:00.000Z","8.87","998.68","86.51","6.74","6.43","219.95"
1,"2015-12-08T15:20:00.000Z","9.00","998.69","86.46","6.87","7.53","222.00"
1,"2015-12-08T15:30:00.000Z","8.89","998.73","87.32","6.89","6.77","226.95"
1,"2015-12-08T15:40:00.000Z","8.86","998.83","87.61","6.92","6.52","226.93"
1,"2015-12-08T15:50:00.000Z","8.89","998.86","87.16","6.88","6.25","227.85"
1,"2015-12-08T16:00:00.000Z","8.99","998.90","86.70","6.91","6.38","228.89"
1,"2015-12-08T16:10:00.000Z","9.02","998.92","86.30","6.86","7.06","232.44"
1,"2015-12-08T16:20:00.000Z","8.92","998.95","85.86","6.69","7.73","230.53"
1,"2015-12-08T16:30:00.000Z","9.00","999.07","85.96","6.79","8.45","237.83"
1,"2015-12-08T16:40:00.000Z","8.44","999.34","88.59","6.68","10.56","258.01"
1,"2015-12-08T16:50:00.000Z","8.03","999.69","94.21","7.16","11.87","258.81"
1,"2015-12-08T17:00:00.000Z","7.48","999.82","97.76","7.15","11.97","267.61"
1,"2015-12-08T17:10:00.000Z","7.36","1000.11","99.65","7.31","11.16","269.97"
1,"2015-12-08T17:20:00.000Z","7.36","1000.33","99.95","7.35","11.48","263.75"
1,"2015-12-08T17:30:00.000Z","7.27","1000.52","100.00","7.27","11.69","264.28"
1,"2015-12-08T17:40:00.000Z","6.95","1000.83","100.00","6.95","11.31","265.47"
1,"2015-12-08T17:50:00.000Z","7.10","1001.10","100.00","7.10","9.91","264.13"
1,"2015-12-08T18:00:00.000Z","7.10","1001.29","100.00","7.10","8.99","269.77"
1,"2015-12-08T18:10:00.000Z","7.29","1001.59","100.00","7.29","8.68","274.29"
1,"2015-12-08T18:20:00.000Z","6.95","1001.85","100.00","6.95","9.44","276.22"
1,"2015-12-08T18:30:00.000Z","6.96","1002.08","100.00","6.96","10.10","271.52"
1,"2015-12-08T18:40:00.000Z","7.02","1002.28","100.00","7.02","9.45","282.95"
1,"2015-12-08T18:50:00.000Z","7.09","1002.36","100.00","7.09","10.17","282.81"
1,"2015-12-08T19:00:00.000Z","7.42","1002.51","99.97","7.41","12.16","282.59"
1,"2015-12-08T19:10:00.000Z","7.44","1002.83","99.70","7.41","11.17","287.14"
1,"2015-12-08T19:20:00.000Z","7.51","1003.11","98.92","7.35","10.93","289.59"
1,"2015-12-08T19:30:00.000Z","7.52","1003.22","96.80","7.06","12.71","285.48"
1,"2015-12-08T19:40:00.000Z","7.67","1003.49","92.47","6.53","12.80","279.72"
1,"2015-12-08T19:50:00.000Z","7.63","1003.71","88.70","5.90","13.56","280.59"
1,"2015-12-08T20:00:00.000Z","7.26","1004.01","85.96","5.09","14.12","272.95"
1,"2015-12-08T20:10:00.000Z","7.13","1004.23","85.32","4.85","13.46","279.05"
1,"2015-12-08T20:20:00.000Z","7.36","1004.35","85.25","5.06","13.95","276.58"
1,"2015-12-08T20:30:00.000Z","7.38","1004.50","84.72","4.97","14.59","273.60"
1,"2015-12-08T20:40:00.000Z","7.34","1004.76","83.21","4.69","14.46","274.28"
1,"2015-12-08T20:50:00.000Z","7.39","1005.00","80.85","4.33","14.33","273.20"
1,"2015-12-08T21:00:00.000Z","7.48","1005.17","80.32","4.33","13.97","278.96"
1,"2015-12-08T21:10:00.000Z","7.47","1005.37","79.72","4.21","12.89","273.52"
1,"2015-12-08T21:20:00.000Z","7.54","1005.47","79.41","4.22","13.07","272.52"
1,"2015-12-08T21:30:00.000Z","7.52","1005.74","79.44","4.21","14.22","270.49"
1,"2015-12-08T21:40:00.000Z","7.50","1005.95","76.57","3.67","14.09","271.47"
1,"2015-12-08T21:50:00.000Z","7.62","1006.27","76.28","3.73","13.37","267.19"
1,"2015-12-08T22:00:00.000Z","7.45","1006.62","78.88","4.03","12.87","267.89"
1,"2015-12-08T22:10:00.000Z","7.19","1006.88","79.18","3.84","12.93","272.52"
1,"2015-12-08T22:20:00.000Z","7.23","1007.10","79.14","3.87","13.70","268.30"
1,"2015-12-08T22:30:00.000Z","7.35","1007.35","76.56","3.52","13.65","265.82"
1,"2015-12-08T22:40:00.000Z","7.42","1007.55","75.89","3.47","13.23","269.79"
1,"2015-12-08T22:50:00.000Z","7.12","1007.62","76.87","3.35","14.13","266.05"
1,"2015-12-08T23:00:00.000Z","6.82","1007.71","78.90","3.43","12.98","265.63"
1,"2015-12-08T23:10:00.000Z","7.16","1007.85","78.08","3.61","12.89","265.93"
1,"2015-12-08T23:20:00.000Z","7.26","1007.92","77.70","3.64","13.54","264.39"
1,"2015-12-08T23:30:00.000Z","7.36","1008.10","76.62","3.54","13.70","264.99"
1,"2015-12-08T23:40:00.000Z","7.38","1008.38","75.74","3.39","13.39","262.75"
1,"2015-12-08T23:50:00.000Z","7.28","1008.54","75.26","3.20","13.50","264.04"
1,"2015-12-09T00:00:00.000Z","7.34","1008.71","75.43","3.29","13.20","263.80"
1,"2015-12-09T00:10:00.000Z","7.31","1008.81","75.55","3.28","12.41","262.14"
1,"2015-12-09T00:20:00.000Z","7.43","1008.89","76.50","3.59","12.27","261.10"
1,"2015-12-09T00:30:00.000Z","7.35","1009.06","76.22","3.45","12.74","259.22"
1,"2015-12-09T00:40:00.000Z","7.43","1009.17","75.53","3.39","12.45","258.38"
1,"2015-12-09T00:50:00.000Z","7.39","1009.34","76.20","3.48","12.90","259.91"
1,"2015-12-09T01:00:00.000Z","7.46","1009.56","76.18","3.55","11.55","260.22"
1,"2015-12-09T01:10:00.000Z","7.41","1009.67","76.92","3.64","11.21","257.94"
1,"2015-12-09T01:20:00.000Z","7.47","1009.63","77.07","3.73","11.15","257.64"
1,"2015-12-09T01:30:00.000Z","7.49","1009.56","76.91","3.72","10.77","252.83"
1,"2015-12-09T01:40:00.000Z","7.56","1009.58","77.41","3.88","9.48","245.45"
1,"2015-12-09T01:50:00.000Z","7.12","1009.70","78.78","3.70","9.38","235.75"
1,"2015-12-09T02:00:00.000Z","6.90","1009.84","80.49","3.79","8.82","234.85"
1,"2015-12-09T02:10:00.000Z","6.92","1009.88","81.63","4.00","9.75","235.54"
1,"2015-12-09T02:20:00.000Z","6.88","1009.90","82.59","4.13","10.80","236.34"
1,"2015-12-09T02:30:00.000Z","6.36","1009.95","83.69","3.81","10.00","236.09"
1,"2015-12-09T02:40:00.000Z","6.46","1009.87","84.73","4.08","9.41","235.08"
1,"2015-12-09T02:50:00.000Z","6.33","1009.95","84.99","4.01","8.00","230.42"
1,"2015-12-09T03:00:00.000Z","6.36","1010.00","84.50","3.95","8.07","225.86"
1,"2015-12-09T03:10:00.000Z","6.16","1010.08","84.69","3.79","7.73","227.55"
1,"2015-12-09T03:20:00.000Z","6.22","1010.22","84.94","3.88","7.22","227.69"
1,"2015-12-09T03:30:00.000Z","6.20","1010.24","84.95","3.88","6.66","222.82"
1,"2015-12-09T03:40:00.000Z","6.02","1009.98","84.82","3.67","6.99","222.81"
1,"2015-12-09T03:50:00.000Z","6.16","1009.80","84.66","3.79","7.82","226.23"
1,"2015-12-09T04:00:00.000Z","6.04","1009.60","84.99","3.72","5.78","217.61"
1,"2015-12-09T04:10:00.000Z","5.89","1009.62","85.47","3.65","5.28","208.55"
1,"2015-12-09T04:20:00.000Z","6.39","1009.52","85.85","4.20","5.55","221.17"
1,"2015-12-09T04:30:00.000Z","6.06","1009.51","85.58","3.83","5.85","206.43"
1,"2015-12-09T04:40:00.000Z","6.00","1009.37","86.13","3.87","5.79","212.77"
1,"2015-12-09T04:50:00.000Z","6.09","1009.37","86.17","3.96","5.93","207.99"
1,"2015-12-09T05:00:00.000Z","5.78","1009.35","86.46","3.70","5.77","200.85"
1,"2015-12-09T05:10:00.000Z","5.78","1009.18","86.77","3.75","5.35","196.35"
1,"2015-12-09T05:20:00.000Z","5.82","1009.10","87.29","3.89","5.89","199.48"
1,"2015-12-09T05:30:00.000Z","5.98","1009.02","87.76","4.12","5.54","199.50"
1,"2015-12-09T05:40:00.000Z","6.08","1008.90","87.68","4.20","4.94","195.83"
1,"2015-12-09T05:50:00.000Z","6.13","1008.84","88.05","4.32","5.06","195.35"
1,"2015-12-09T06:00:00.000Z","6.05","1008.80","88.68","4.33","5.29","192.65"
1,"2015-12-09T06:10:00.000Z","6.11","1008.85","88.80","4.42","4.91","194.74"
1,"2015-12-09T06:20:00.000Z","6.17","1008.73","89.25","4.54","5.61","194.37"
1,"2015-12-09T06:30:00.000Z","6.33","1008.48","89.47","4.73","5.06","194.12"
1,"2015-12-09T06:40:00.000Z","6.43","1008.47","89.26","4.80","4.64","191.62"
1,"2015-12-09T06:50:00.000Z","6.49","1008.41","89.11","4.83","5.44","193.01"
1,"2015-12-09T07:00:00.000Z","6.49","1008.36","89.45","4.88","6.26","196.29"
1,"2015-12-09T07:10:00.000Z","6.45","1008.34","89.93","4.93","6.31","197.70"
1,"2015-12-09T07:20:00.000Z","6.34","1008.16","90.45","4.90","6.02","195.37"
1,"2015-12-09T07:30:00.000Z","6.17","1008.06","91.11","4.83","5.21","192.98"
1,"2015-12-09T07:40:00.000Z","6.01","1008.06","92.54","4.90","4.29","191.44"
1,"2015-12-09T07:50:00.000Z","5.92","1007.96","94.14","5.07","5.03","193.44"
1,"2015-12-09T08:00:00.000Z","6.00","1007.85","95.78","5.39","3.85","191.67"
1,"2015-12-09T08:10:00.000Z","5.88","1007.53","96.88","5.41","3.45","184.71"
1,"2015-12-09T08:20:00.000Z","5.80","1007.34","97.61","5.46","5.37","177.88"
1,"2015-12-09T08:30:00.000Z","5.70","1007.31","97.46","5.33","7.26","160.10"
1,"2015-12-09T08:40:00.000Z","5.77","1007.04","98.43","5.55","6.96","154.71"
1,"2015-12-09T08:50:00.000Z","5.70","1006.74","99.35","5.61","7.12","140.51"
1,"2015-12-09T09:00:00.000Z","6.04","1006.61","100.00","6.04","7.96","158.49"
1,"2015-12-09T09:10:00.000Z","6.21","1006.26","99.98","6.21","6.93","157.47"
1,"2015-12-09T09:20:00.000Z","6.38","1006.03","99.95","6.38","8.42","134.77"
1,"2015-12-09T09:30:00.000Z","6.36","1005.56","99.46","6.29","9.59","142.54"
1,"2015-12-09T09:40:00.000Z","6.35","1005.35","99.17","6.24","8.58","146.25"
1,"2015-12-09T09:50:00.000Z","6.51","1005.23","98.50","6.30","8.14","160.76"
1,"2015-12-09T10:00:00.000Z","6.71","1004.94","97.23","6.31","7.62","163.00"
1,"2015-12-09T10:10:00.000Z","6.81","1004.58","96.25","6.26","6.67","164.37"
1,"2015-12-09T10:20:00.000Z","6.93","1004.49","95.39","6.25","6.42","180.32"
1,"2015-12-09T10:30:00.000Z","6.80","1004.24","94.97","6.06","5.40","186.69"
1,"2015-12-09T10:40:00.000Z","6.95","1004.18","95.51","6.29","6.11","193.63"
1,"2015-12-09T10:50:00.000Z","7.11","1004.00","95.53","6.46","6.24","194.88"
1,"2015-12-09T11:00:00.000Z","7.07","1003.76","95.59","6.42","5.85","192.45"
1,"2015-12-09T11:10:00.000Z","7.22","1003.65","95.92","6.62","6.71","193.48"
1,"2015-12-09T11:20:00.000Z","7.29","1003.64","95.90","6.69","7.11","197.76"
1,"2015-12-09T11:30:00.000Z","7.38","1003.57","96.09","6.81","7.40","196.90"
1,"2015-12-09T11:40:00.000Z","7.37","1003.23","97.19","6.95","6.16","190.66"
1,"2015-12-09T11:50:00.000Z","7.41","1003.08","98.52","7.20","5.60","190.91"
1,"2015-12-09T12:00:00.000Z","7.62","1002.77","99.63","7.57","6.17","190.37"
1,"2015-12-09T12:10:00.000Z","7.60","1002.33","100.00","7.60","6.01","193.47"
1,"2015-12-09T12:20:00.000Z","7.59","1001.78","100.00","7.59","6.03","191.85"
1,"2015-12-09T12:30:00.000Z","7.68","1001.37","100.00","7.68","3.83","161.34"
1,"2015-12-09T12:40:00.000Z","7.84","1001.05","100.00","7.84","4.02","176.72"
1,"2015-12-09T12:50:00.000Z","7.87","1000.80","100.00","7.87","6.69","180.00"
1,"2015-12-09T13:00:00.000Z","8.00","1000.63","100.00","8.00","6.83","183.43"
1,"2015-12-09T13:10:00.000Z","8.12","1000.30","100.00","8.12","8.08","176.99"
1,"2015-12-09T13:20:00.000Z","8.40","999.98","100.00","8.40","7.61","179.20"
1,"2015-12-09T13:30:00.000Z","8.67","999.66","100.00","8.67","7.06","185.79"
1,"2015-12-09T13:40:00.000Z","8.87","999.37","100.00","8.87","7.38","187.06"
1,"2015-12-09T13:50:00.000Z","9.11","998.99","100.00","9.11","7.12","189.29"
1,"2015-12-09T14:00:00.000Z","9.20","998.53","100.00","9.20","6.94","189.44"
1,"2015-12-09T14:10:00.000Z","9.26","998.11","100.00","9.26","6.95","190.28"
1,"2015-12-09T14:20:00.000Z","9.38","997.69","100.00","9.38","6.97","183.90"
1,"2015-12-09T14:30:00.000Z","9.42","997.31","100.00","9.42","6.31","191.10"
1,"2015-12-09T14:40:00.000Z","9.40","996.98","99.96","9.40","6.65","192.63"
1,"2015-12-09T14:50:00.000Z","9.43","996.69","99.78","9.41","7.05","194.93"
1,"2015-12-09T15:00:00.000Z","9.58","996.49","99.20","9.48","7.37","193.89"
1,"2015-12-09T15:10:00.000Z","9.69","996.10","98.26","9.43","7.48","193.83"
1,"2015-12-09T15:20:00.000Z","9.72","995.75","97.52","9.35","8.13","196.03"
1,"2015-12-09T15:30:00.000Z","9.72","995.53","96.62","9.23","7.63","194.25"
1,"2015-12-09T15:40:00.000Z","9.73","995.25","95.64","9.08","8.58","199.03"
